tag,context,y,x,mac_q,mac_sc_q
before_raw_cswitch_B,0,18,16,-7,0
before_raw_cswitch_B,0,18,17,-2,0
before_raw_cswitch_B,0,18,18,0,0
before_raw_cswitch_B,0,18,19,6,0
before_raw_cswitch_B,0,18,20,6,0
before_raw_cswitch_B,0,18,21,-4,0
before_raw_cswitch_B,0,18,22,-2,0
before_raw_cswitch_B,0,18,23,-5,0
before_raw_cswitch_B,0,18,24,4,0
before_raw_cswitch_B,0,18,25,-3,0
before_raw_cswitch_B,0,18,26,-10,0
before_raw_cswitch_B,0,18,27,-5,0
before_raw_cswitch_B,0,18,28,-7,0
before_raw_cswitch_B,0,18,29,-1,0
before_raw_cswitch_B,0,18,30,-3,0
before_raw_cswitch_B,0,18,31,-6,0
before_raw_cswitch_B,0,19,0,-12,0
before_raw_cswitch_B,0,19,1,-10,0
before_raw_cswitch_B,0,19,2,-13,0
before_raw_cswitch_B,0,19,3,-16,0
before_raw_cswitch_B,0,19,4,7,0
before_raw_cswitch_B,0,19,5,-20,0
